adresse1,codePostal,codeInsee,commune,longitude,latitude,carriere,eolienne,industrie,prioriteNationale,statutSeveso,ied,etatActivite,regimeVigueur,siret,type,mise_en_demeure,name,codeNaf,adresse2,adresse3
1 rue de Gy,70700,70192,CUGNEY,5.720949,47.367012,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,,PORCS,False,SICA-PORCS (ex EL. DE LA PLAINE DU RHIN),,,
La Foret,29560,29104,LANDEVENNEC,-4.302407,48.292565,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,33386965900016,BOVINS,False,EARL SALAUN,,,
La Malette,16230,16069,CELLETTES,0.142213,45.860461,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39956358400016,PORCS,False,EARL DE LA  MALETTE,01,,
KERZUELEC,29160,29280,LANVEOC,-4.341996,48.249886,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,43969584200013,PORCS,False,PENHOAT-JARDIN (EARL de),,,
KERAMPRAN,29560,29280,TELGRUC SUR MER,-4.35468,48.246737,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,39121083800010,PORCS,False,MOREAU Daniel,,,
Kerguiridic,29560,29280,TELGRUC-SUR-MER,-4.378233,48.250479,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,34343033600010,PORCS,False,GAEC D 2 G,01,,
LANVALEN,29560,29280,TELGRUC SUR MER,-4.325734,48.22086,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,40518469800018,PORCS,False,RAOULT Daniel,,,
BEVERN,29560,29280,TELGRUC SUR MER,-4.345788,48.220859,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,43358996700010,PORCS,False,EARL DE MENEZ LUZ,,,
Laure et Muriel METAY,38270,38219,MARCOLLIN,5.106429,45.316843,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,51208305600014,BOVINS,False,EARL DU RIF,01,Impasse de Feydel,
Labro,12220,12290,VAUREILLES,2.188896,44.450782,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,35394544700012,PORCS,False,EARL DE LABRO,01,,
7 AVENUE JULES CABROL,12220,12290,VAUREILLES,2.189914,44.442003,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,48434409800013,BOVINS,False,BARRAU CEDRIC,,,
,76400,76259,FECAMP,0.393697,49.758345,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,45051485600019,BOVINS,False,GOBBE Sylvain,,Chemin des Plantis,
Kerlérec,29560,29001,ARGOL,-4.285147,48.268277,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38229408000025,BOVINS,False,DENIS (GAEC),,,
La Fontaine Blanche,29560,29001,ARGOL,-4.288276,48.260096,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,33928570200017,VOLAILLES,False,EARL DERRIEN ERIC,70,,
Lavaud,86800,86261,SEVRES ANXAUMONT,0.450608,46.584308,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,34251498100014,PORCS,False,SCEA DE LA BAIE DES CHAMPS,,,
Le Barraquet,31260,31112,CASTAGNEDE,0.983343,43.056406,False,False,False,False,Non Seveso,False,En fin d'exploitation,Enregistrement,31754729700026,BOVINS,False,EARL des Deux Clochers,,,
Les Berlandines,79340,79339,VASLES,-0.03971,46.569265,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,,PORCS,False,EARL LES GRANDS BLANCS,,,
Les Grandes Vergnées,79340,79339,VASLES,-0.047521,46.541456,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,43764833000011,PORCS,False,SCEA PORSAIN,,,
ZI de Méron,49260,49215,MONTREUIL BELLAY,-0.103263,47.107321,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,55050065600065,BOVINS,False,DENKAVIT FRANCE,,BP 9,
,12300,12003,BOUILLAC,2.188353,44.559521,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38903353100010,PORCS,False,GAYRALD CHRISTIAN,01,ESPERABES,
LADIEN,22340,22344,TREBRIVAN,-3.470013,48.296087,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,48138437800016,PORCS,False,SARL LE LADIEN,01,,
Hameau de Beauvais,76400,76708,TOUSSAINT,0.435668,49.737706,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,31540032500017,BOVINS,False,RAIMBOURG Georges,,Ferme Raimbourg,
3 route de Brienon,89210,89055,BRIENON SUR ARMANCON,3.607318,48.016497,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,37820204800013,VOLAILLES,False,GAEC BUTIN,01,BLIGNY EN OTHE,
ESPEILLAC,12220,12206,ROUSSENNAC,2.225626,44.442061,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,40398130100019,BOVINS,False,FOISSAC ALAIN,01,,
LE BOIS DES BROSSES,85130,85097,LA GAUBRETIERE,-1.100529,46.931108,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,,PORCS,False,GAEC LE QUADRILLE (Site le bois des bro,,,
LA SAMILIERE,85130,85097,LA GAUBRETIERE,-1.036044,46.914409,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,34220959000013,BOVINS,False,GAEC LA MARMITE,,,
LA RAMBERGE,85130,85097,LA GAUBRETIERE,-1.050253,46.929155,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,33062362000029,VOLAILLES,True,SCEA BOIS DE RAMBERGE,,,
LE RETAIL,85130,85097,LA GAUBRETIERE,-1.101918,46.937099,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,32219293100028,BOVINS,False,GAEC LES CHATAIGNES,,,
L HERPINIERE,85130,85097,LA GAUBRETIERE,-1.056115,46.957987,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41899570000014,BOVINS,False,GAEC CARAILLAS,,,
FERME DU REEBERG,67260,67434,SARRE UNION,7.074891,48.943998,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,34047818900020,BOVINS,False,GAEC DE LA SARRE,01,20 ROUTE DE SCHOPPERTEN,
LA RAINERIE,85130,85247,ST MARTIN DES TILLEULS,-1.050795,46.95904,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41288743200018,BOVINS,False,SCEA VAL DE CRUME,01,,
LA SORINIERE,85130,85247,ST MARTIN DES TILLEULS,-1.072064,46.965367,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,38455987800010,PORCS,False,EARL GROLLEAU FRERES,,,
La Champagne et Pancon,49260,49302,LE PUY NOTRE DAME,-0.262151,47.105929,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,48062715700013,VOLAILLES,False,GAUVINIERE (SCEA LA),,LE PUY NOTRE DAME et ST MACAIRE DU BOIS,
KERPIRIT,22340,22128,LOCARN,-3.471771,48.335648,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,42978206300011,VOLAILLES,False,LE BOURHIS JEAN CHRISTOPHE,,,
Ty Motter Vian,29390,29274,SCAER,-3.715938,48.089746,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,89795774200017,PORCS,False,EARL DES LANDES,01,,
KERMARIA,22340,22128,LOCARN,-3.4053,48.329467,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,74985674600013,VOLAILLES,False,SARL CAMUS,01,,
LOPUEN,22340,22128,LOCARN,-3.402396,48.342189,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,75056039300019,VOLAILLES,False,EARL MASSON SOPHIE ET THIERRY,,,
FERME DE LA PINGUETTERIE,89210,89076,CHAMPLOST,3.64199,48.036354,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,44956807000014,PORCS,False,SCEA QUARTIER J.A.T.,01,,
VACHY,89210,89076,CHAMPLOST,3.641938,48.052004,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,40822266900017,PORCS,False,EARL DU DESSUS DE LA GRANDE VENTE,,1A RTE DE PARIS,
,50370,50152,LES CRESNAYS,-1.108214,48.698887,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,31631826000015,BOVINS,False,DUVAL-TURPIN  (EARL),,La Guesnonnière,
LE DOSSEN,22170,22116,LANRODEC,-3.036726,48.496922,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,49408134200011,PORCS,False,JUHEL CHRISTOPHE,,,
Route de Brienon,89210,89249,MERCY,3.630964,48.025354,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,52978823400019,BOVINS,False,EARL BOUCHERAT,01,,
LA NAULIERE,85130,85119,LES LANDES GENUSSON,-1.141681,46.945305,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,83964880500019,VOLAILLES,False,SCEA PAILLE EN QUEUE,,,
LE PETIT DOUET,85130,85119,LES LANDES GENUSSON,-1.114801,46.974046,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38212073100015,PORCS,False,GAEC LE DAPHINOIT (SITE LE PETIT DOUET),,,
LE CHENE,85130,85119,LES LANDES GENUSSON,-1.109327,46.946076,False,False,False,False,Non Seveso,True,En exploitation avec titre,Autorisation,32263174800017,VOLAILLES,False,EARL SUD LANDAIS,,,
LA BOURDONNERIE,85130,85119,LES LANDES GENUSSON,-1.131113,46.950698,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,41171973500010,VOLAILLES,False,Co-exploitation PIFTEAU Mickaël/Anne-Mar,,,
LA ROBINIERE,85130,85119,LES LANDES GENUSSON,-1.133079,46.963141,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,,BOVINS,False,GAEC LE DAPHINOIT (SITE LA ROBINIERE),,,
Magné,79370,79185,AIGONDIGNE,-0.263779,46.325701,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32007684700013,PORCS,False,EARL DU BOCAGE,,,
LA BRELANDIERE,85130,85119,LES LANDES GENUSSON,-1.120301,46.981738,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,48197501900011,VOLAILLES,False,EARL VOLMANIA,,,
Les Pennes,16260,16085,CHASSENEUIL SUR BONNIEURE,0.480767,45.821524,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,44168864500015,PORCS,False,EARL de la MOUECHE,,,
LA CHARDIERE,85130,85198,ST AUBIN DES ORMEAUX,-1.029272,46.987715,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38051545200015,BOVINS,False,GAEC LES ARDILLERS,,,
LA GARDE,85130,85198,ST AUBIN DES ORMEAUX,-1.049854,46.998118,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,35061673600012,PORCS,False,GAEC LUCAILLOUX (SITE DE LA GARDE),,,
Domaine de la Paix,97412,97402,BRAS PANON,55.66243,-21.031887,False,False,False,True,Non Seveso,False,En exploitation avec titre,Enregistrement,32057526900024,PORCS,False,Société Agricole de la Paix,,,
73 CHEMIN BRAS PETARD,97412,97402,BRAS PANON,55.62009,-21.023789,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,31091857800025,VOLAILLES,False,SOUNDRON ANSELME GILBERT,,REFUGE,
,50370,50399,LE PETIT CELLAND,-1.226182,48.688267,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,,PORCS,False,LEMARTINEL (EARL),,LA JULIENNE,
,50370,50399,LE PETIT CELLAND,-1.209828,48.706311,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,44106259300013,BOVINS,False,MURIS (GAEC),,LA FOUQUIERE,
La Bégasse,16260,16261,LES PINS,0.350852,45.819045,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40777828100011,PORCS,False,EARL LES MARQUIS,01,,
Squibarveur,29140,29272,ST YVI,-3.973763,47.971481,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,32289317300011,PORCS,False,SQUIBARVEUR (GAEC de),,,
Kereonnec,29140,29272,ST YVI,-3.930057,47.949029,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,48208540400010,PORCS,False,MONTEFUSCO Adrien,,,
,26450,26287,ROYNAC,4.928358,44.643939,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39872770100011,VOLAILLES,False,EYMERY DAVID,,QUARTIER LA CONDAMINE,
"305, chemin du Grand Ferrand",26450,26287,ROYNAC,4.944049,44.636225,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,41781694900016,VOLAILLES,False,EARL LES HURLEVENTS,,quartier le Grand Ferrand,
,26450,26287,ROYNAC,4.934219,44.647492,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39156567800011,PORCS,False,VERNET ERIC,,QUARTIER GAUDISSART,
LE MOULINET,47140,47280,ST SYLVESTRE SUR LOT,0.83103,44.434871,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38396244600019,BOVINS,False,EARL DROGHEDA,01,,
Le Pouyalet,16260,16375,SUAUX,0.513873,45.858376,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,30352873100019,PORCS,False,EARL du POUYALET,,,
Kéramboyec,29140,29241,ROSPORDEN,-3.791321,47.939208,False,False,False,True,Non Seveso,False,En exploitation avec titre,Autorisation,40101429500018,BOVINS,False,KERAMBOYEC (EARL de),,,
Petite boissière,29140,29241,ROSPORDEN,-3.788114,47.992081,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,43322568700014,BOVINS,False,PETITE BOISSIERE (EARL de la),,,
LIEU DIT BEG MENEZ,29140,29281,TOURCH,-3.846011,48.016656,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,75269569200018,PORCS,False,EARL BOURHIS,,,
Kerrest,29140,29241,ROSPORDEN,-3.775795,47.950449,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41433262700010,PORCS,False,KERREST (SCEA DE),,,
Houlbec,50310,50194,FRESVILLE,-1.32181,49.435118,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,39519075400014,BOVINS,False,MARCANVILLE (GAEC DE),,,
,50370,50124,LA CHAPELLE UREE,-1.150455,48.664908,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38395613300011,BOVINS,False,BOULVERT (GAEC DU),,Le Boulvert,
,50370,50124,LA CHAPELLE UREE,-1.153976,48.662497,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,35277450900017,BOVINS,False,MAISON NEUVE (EARL DE LA),,La Maison Neuve,
,50370,50124,LA CHAPELLE UREE,-1.168264,48.661106,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,40272593100016,PORCS,False,PAILLETTE ALAIN,,La Goutelle,
Ty Lann,29140,29281,TOURCH,-3.808797,48.063974,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,43764934600016,PORCS,False,MONSIEUR DENIS BARRE,01,,
LIEU DIT NONAOU,29390,29274,SCAER,-3.691792,48.054953,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41820323800021,PORCS,False,EARL DE KERMARC,,,
Guenegant,29140,29281,TOURCH,-3.814748,48.036793,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,43764934600016,PORCS,False,BARRE Denis,,,
Kerveguen,29140,29281,TOURCH,-3.817684,47.994739,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,53968119700015,BOVINS,False,GUYADER Ludovic,,,
Bois Jaffray,29140,29281,TOURCH,-3.845265,48.010377,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32798639400010,BOVINS,False,GAEC DE BOIS JAFFRAY,,,
Kerjos,29140,29281,TOURCH,-3.804918,48.05625,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,39113241200019,PORCS,False,LE NAY (EARL),,,
Ker France,29140,29281,TOURCH,-3.837707,48.019381,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,32798639400010,PORCS,False,GAEC DU BOIS JAFFRAY,,,
Poulmic,29140,29281,TOURCH,-3.810552,48.023569,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,32798639400010,PORCS,False,BOIS JAFFRAY GAEC DE,,,
Guerroué,29140,29146,MELGVEN,-3.810727,47.930702,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,49218898200010,PORCS,False,MONSIEUR MATHIEU LE DOEUFF,01,,
Kerbleuniou,29490,29075,GUIPAVAS,-4.364085,48.430409,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,50839721300010,PORCS,False,GAEC JAOUEN,01,,
Keryvonnou,29140,29146,MELGVEN,-3.821631,47.923221,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32723421700013,BOVINS,False,GAEC KERYVONNOU,,,
Croas Toul,29140,29146,MELGVEN,-3.864564,47.90607,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,50072199800010,PORCS,False,COQUELICOTS (EARL des),,,
Kerguerizit,29140,29146,MELGVEN,-3.852933,47.892703,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,42232239600017,PORCS,False,KERGUERIZIT (EARL de),,,
,50310,50190,FONTENAY SUR MER,-1.304953,49.494775,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,75136678200017,BOVINS,False,SCEA DU BAS DE FONTENAY,,4 VILLAGE DU BAS DE FONTENAY,
,50310,50190,FONTENAY SUR MER,-1.314639,49.488355,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,42971137700011,BOVINS,False,GERVAIS E ET B (GAEC),,"2, route de st Marcouf",
,50310,50190,FONTENAY SUR MER,-1.311606,49.4993,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,38042927400018,BOVINS,False,FERME DE L'AVENUE (EARL),,Village de Sortosville,
,51230,51248,FERE CHAMPENOISE,4.016416,48.770072,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,32201859900017,PORCS,False,GAEC de la CROIX BEAULIEU,01,Route de Corroy,
Parc Pell,56770,56238,PLOURAY,-3.379704,48.097921,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,48000806900019,VOLAILLES,False,EARL JUGANT,,,
Nivineno,56540,56238,ST TUGDUAL,-3.352017,48.092838,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,41163336500019,BOVINS,False,GAEC DE NIVINENO,,,
Troneven,56540,56238,ST TUGDUAL,-3.389479,48.093165,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41151279100012,PORCS,False,SCEA CLAUDIC,,,
Restermine,56540,56238,ST TUGDUAL,-3.331155,48.090243,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,52450015400017,PORCS,False,GAEC DE RESTERMINE,01,,
DERHAN,56540,56048,LE CROISTY,-3.386907,48.054312,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,43400256400012,PORCS,False,LE BARZIC Sylvie,,,
lieu-dit les rochers,28240,28335,ST ELIPH,1.038356,48.443206,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,32152291400027,BOVINS,True,DERBAUDRENGHIEN EARL,,,
,50620,50161,LE DEZERT,-1.173249,49.205264,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,95061968400018,BOVINS,False,MAZIER (GAEC),,Le Perrey,
,50370,50217,LE GRAND CELLAND,-1.166329,48.68271,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40756148900011,PORCS,False,ROCHER (EARL LE),,1 Le Rocher,
BRUGAS,47140,47314,TREMONS,0.876737,44.416581,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,39997788300012,VOLAILLES,False,EARL BOUCQUE,,,
,51330,51442,POSSESSE,4.804095,48.887963,False,False,False,False,Non Seveso,False,En exploitation avec titre,Enregistrement,44768147900013,BOVINS,False,EARL DU PINSOIE,01,14 rue de Châlons,
Liscuich,56540,56210,ST CARADEC TREGOMEL,-3.33647,48.038093,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,41882270600010,PORCS,False,SCEA DU VIEUX MOULIN,,,
Belost,56540,56210,ST CARADEC TREGOMEL,-3.376137,48.031134,False,False,False,False,Non Seveso,False,En exploitation avec titre,Autorisation,40153020900014,PORCS,False,ROUILLE PHILIPPE,,,
Louzedan,56540,56210,ST CARADEC TREGOMEL,-3.312139,48.037922,False,False,False,True,Non Seveso,True,En exploitation avec titre,Autorisation,40965569300011,VOLAILLES,False,LE YAOUANQ Didier,,,
